;Unnamed: 0;name;street;phone;city;website;state;parent
14501;14501;Texas Car Title & Payday Loan Services;3105 S Shepherd Dr;(713) 695-1000;Houston;http://www.texas514cash.com;;Texas Car Title & Payday Loan Services
14502;14502;Texas Car Title & Payday Loan Services;900 N Alexander Dr;(281) 422-0300;Baytown;http://www.texas514cash.com;;Texas Car Title & Payday Loan Services
14503;14503;Texas Car Title & Payday Loan Services;1706 S 77 Sunshine Strip;(956) 421-2445;Harlingen;http://www.texas514cash.com;;Texas Car Title & Payday Loan Services
14504;14504;Texas Car Title & Payday Loan Services;2616wilbarger Saint James Rd;(940) 552-2194;Vernon;http://www.texas514cash.com;;Texas Car Title & Payday Loan Services
14505;14505;Texas Car Title & Payday Loan Services;8300 Harry Hines Blvd;(214) 631-1700;Dallas;http://www.texas514cash.com;;Texas Car Title & Payday Loan Services
14506;14506;Texas Car Title & Payday Loan Services;602 Fort Worth Dr;(940) 442-5269;Denton;http://www.texas514cash.com;;Texas Car Title & Payday Loan Services
14507;14507;Texas Car Title & Payday Loan Services;1922 Park Lake Dr;(254) 755-6090;Waco;http://www.texas514cash.com;;Texas Car Title & Payday Loan Services
14508;14508;Texas Car Title & Payday Loan Services;;(800) 979-1129;;http://texascartitleandpaydayloanservicesinc.com/?utm_medium=pll&utm_source=yp&utm_campaign=txst;;Texas Car Title & Payday Loan Services
14509;14509;Texas Car Title & Payday Loan Services;3111 N 10th St;(877) 918-6418;Mcallen;www.texascartitleandpaydayloanservicesinc.com?utm_medium=mlp&utm_source=yp&utm_campaign=tx1053;;Texas Car Title & Payday Loan Services
14510;14510;Texas Car Title & Payday Loan Services;801 W 1st St;(806) 591-2585;Hereford;www.texascartitleandpaydayloanservicesinc.com?utm_medium=mlp&utm_source=yp&utm_campaign=tx1035;;Texas Car Title & Payday Loan Services
14511;14511;Texas Car Title & Payday Loan Services;3112 Palmer Hwy;(409) 655-2491;Texas City;www.texascartitleandpaydayloanservicesinc.com?utm_medium=mlp&utm_source=yp&utm_campaign=tx1117;;Texas Car Title & Payday Loan Services
14512;14512;Texas Car Title & Payday Loan Services;319 S 10th St;(956) 378-4169;Mcallen;www.texascartitleandpaydayloanservicesinc.com?utm_medium=mlp&utm_source=yp&utm_campaign=tx1049;;Texas Car Title & Payday Loan Services
14513;14513;Texas Car Title & Payday Loan Services;428 Uvalde Rd;(346) 320-5831;Houston;www.texascartitleandpaydayloanservicesinc.com?utm_medium=mlp&utm_source=yp&utm_campaign=tx983;;Texas Car Title & Payday Loan Services
14514;14514;Texas Car Title & Payday Loan Services;1703 E Main St;(254) 679-5145;Gatesville;www.texascartitleandpaydayloanservicesinc.com?utm_medium=mlp&utm_source=yp&utm_campaign=tx1190;;Texas Car Title & Payday Loan Services
14515;14515;Texas Car Title & Payday Loan Services;1112 W Main St Ste G;(877) 830-6136;Gun Barrel City;www.texascartitleandpaydayloanservicesinc.com?utm_medium=mlp&utm_source=yp&utm_campaign=tx1081;;Texas Car Title & Payday Loan Services
14516;14516;Texas Car Title & Payday Loan Services;1617 Texoma Pkwy;(903) 771-3596;Sherman;www.texascartitleandpaydayloanservicesinc.com?utm_medium=mlp&utm_source=yp&utm_campaign=tx1012;;Texas Car Title & Payday Loan Services
14517;14517;Texas Car Title & Payday Loan Services;1615 New Boston Rd;(903) 306-2893;Texarkana;www.texascartitleandpaydayloanservicesinc.com?utm_medium=mlp&utm_source=yp&utm_campaign=tx1016;;Texas Car Title & Payday Loan Services
14518;14518;Texas Car Title & Payday Loan Services;1400 S Jefferson Ave;(877) 828-3075;Mount Pleasant;www.texascartitleandpaydayloanservicesinc.com?utm_medium=mlp&utm_source=yp&utm_campaign=tx1039;;Texas Car Title & Payday Loan Services
14519;14519;Texas Car Title & Payday Loan Services;729 W Airport Fwy;(469) 242-1615;Irving;www.texascartitleandpaydayloanservicesinc.com?utm_medium=mlp&utm_source=yp&utm_campaign=tx1015;;Texas Car Title & Payday Loan Services
14520;14520;Texas Car Title & Payday Loan Services;4301 Mcpherson Ave;(877) 864-4972;Laredo;www.texascartitleandpaydayloanservicesinc.com?utm_medium=mlp&utm_source=yp&utm_campaign=tx1196;;Texas Car Title & Payday Loan Services
14521;14521;Texas Car Title & Payday Loan Services;1015 E University Dr;(956) 587-0617;Edinburg;www.texascartitleandpaydayloanservicesinc.com?utm_medium=mlp&utm_source=yp&utm_campaign=tx1126;;Texas Car Title & Payday Loan Services
14522;14522;Texas Car Title & Payday Loan Services;1902 N Us Highway 281;(830) 265-6937;Marble Falls;www.texascartitleandpaydayloanservicesinc.com?utm_medium=mlp&utm_source=yp&utm_campaign=tx1129;;Texas Car Title & Payday Loan Services
14523;14523;Texas Car Title & Payday Loan Services;1608 W 5th St;(806) 221-2554;Plainview;www.texascartitleandpaydayloanservicesinc.com?utm_medium=mlp&utm_source=yp&utm_campaign=tx1048;;Texas Car Title & Payday Loan Services
14524;14524;Texas Car Title & Payday Loan Services;800 N Loop 340;(254) 320-0288;Waco;www.texascartitleandpaydayloanservicesinc.com?utm_medium=mlp&utm_source=yp&utm_campaign=tx1176;;Texas Car Title & Payday Loan Services
14525;14525;Texas Car Title & Payday Loan Services;4800 Avenue H;(832) 612-2819;Rosenberg;www.texascartitleandpaydayloanservicesinc.com?utm_medium=mlp&utm_source=yp&utm_campaign=tx1051;;Texas Car Title & Payday Loan Services
14526;14526;Texas Car Title & Payday Loan Services;3405 N Belt Line Rd;(469) 359-4874;Irving;www.texascartitleandpaydayloanservicesinc.com?utm_medium=mlp&utm_source=yp&utm_campaign=tx0991;;Texas Car Title & Payday Loan Services
14527;14527;Texas Car Title & Payday Loan Services;911 S Dumas Ave;(877) 806-7986;Dumas;www.texascartitleandpaydayloanservicesinc.com?utm_medium=mlp&utm_source=yp&utm_campaign=tx1008;;Texas Car Title & Payday Loan Services
14528;14528;Texas Car Title & Payday Loan Services;8402 Spencer Hwy;(832) 730-3040;La Porte;www.texascartitleandpaydayloanservicesinc.com?utm_medium=mlp&utm_source=yp&utm_campaign=tx1090;;Texas Car Title & Payday Loan Services
14529;14529;Texas Car Title & Payday Loan Services;1041 Butternut St;(325) 899-3106;Abilene;www.texascartitleandpaydayloanservicesinc.com?utm_medium=mlp&utm_source=yp&utm_campaign=tx1017;;Texas Car Title & Payday Loan Services
14530;14530;Texas Car Title & Payday Loan Services;1115 N Main St;(409) 681-4473;Vidor;www.texascartitleandpaydayloanservicesinc.com?utm_medium=mlp&utm_source=yp&utm_campaign=tx1301;;Texas Car Title & Payday Loan Services
14531;14531;Texas Car Title & Payday Loan Services;5808 Highway 78;(469) 470-2656;Sachse;www.texascartitleandpaydayloanservicesinc.com?utm_medium=mlp&utm_source=yp&utm_campaign=tx1124;;Texas Car Title & Payday Loan Services
14532;14532;Texas Car Title & Payday Loan Services;3608 Kell Blvd;(877) 851-7412;Wichita Falls;www.texascartitleandpaydayloanservicesinc.com?utm_medium=mlp&utm_source=yp&utm_campaign=tx1003;;Texas Car Title & Payday Loan Services
14533;14533;Texas Car Title & Payday Loan Services;140 S State Highway 46 Ste 104;(830) 627-3008;New Braunfels;www.texascartitleandpaydayloanservicesinc.com?utm_medium=mlp&utm_source=yp&utm_campaign=tx1383;;Texas Car Title & Payday Loan Services
14534;14534;Texas Car Title & Payday Loan Services;1230 Fm 1462 Rd;(346) 215-1043;Alvin;www.texascartitleandpaydayloanservicesinc.com?utm_medium=mlp&utm_source=yp&utm_campaign=tx1232;;Texas Car Title & Payday Loan Services
14535;14535;Texas Car Title & Payday Loan Services;4150 E Lucas Dr;(409) 600-9289;Beaumont;www.texascartitleandpaydayloanservicesinc.com?utm_medium=mlp&utm_source=yp&utm_campaign=tx1243;;Texas Car Title & Payday Loan Services
14536;14536;Texas Car Title & Payday Loan Services;2702 34th St;(877) 909-9629;Lubbock;www.texascartitleandpaydayloanservicesinc.com?utm_medium=mlp&utm_source=yp&utm_campaign=tx1239;;Texas Car Title & Payday Loan Services
14537;14537;Texas Car Title & Payday Loan Services;12817 Aldine Westfield Rd;(346) 230-2012;Houston;www.texascartitleandpaydayloanservicesinc.com?utm_medium=mlp&utm_source=yp&utm_campaign=tx1236;;Texas Car Title & Payday Loan Services
14538;14538;Texas Car Title & Payday Loan Services;502 W Southline St;(877) 902-3770;Cleveland;www.texascartitleandpaydayloanservicesinc.com?utm_medium=mlp&utm_source=yp&utm_campaign=tx1336;;Texas Car Title & Payday Loan Services
14539;14539;Texas Car Title & Payday Loan Services;6205 Wesley St;(903) 274-4394;Greenville;www.texascartitleandpaydayloanservicesinc.com?utm_medium=mlp&utm_source=yp&utm_campaign=tx1257;;Texas Car Title & Payday Loan Services
14540;14540;Texas Car Title & Payday Loan Services;3223 N State Line Ave Ste A;(877) 876-4008;Texarkana;www.texascartitleandpaydayloanservicesinc.com?utm_medium=mlp&utm_source=yp&utm_campaign=tx1094;;Texas Car Title & Payday Loan Services
14541;14541;Texas Car Title & Payday Loan Services;7309 Boulevard 26;(817) 554-8521;North Richland Hills;www.texascartitleandpaydayloanservicesinc.com?utm_medium=mlp&utm_source=yp&utm_campaign=tx988;;Texas Car Title & Payday Loan Services
14542;14542;Texas Car Title & Payday Loan Services;2187 E Garrison St;(877) 820-8421;Eagle Pass;www.texascartitleandpaydayloanservicesinc.com?utm_medium=mlp&utm_source=yp&utm_campaign=tx1220;;Texas Car Title & Payday Loan Services
14543;14543;Texas Car Title & Payday Loan Services;305 Us Highway 79 N;(903) 655-9234;Henderson;www.texascartitleandpaydayloanservicesinc.com?utm_medium=mlp&utm_source=yp&utm_campaign=tx1103;;Texas Car Title & Payday Loan Services
14544;14544;Texas Car Title & Payday Loan Services;105 W Broadway St;(800) 993-6579;Brownfield;www.texascartitleandpaydayloanservicesinc.com?utm_medium=mlp&utm_source=yp&utm_campaign=tx1041;;Texas Car Title & Payday Loan Services
14545;14545;Texas Car Title & Payday Loan Services;617 N Timberland Dr;(936) 225-5040;Lufkin;www.texascartitleandpaydayloanservicesinc.com?utm_medium=mlp&utm_source=yp&utm_campaign=tx1052;;Texas Car Title & Payday Loan Services
14546;14546;Texas Car Title & Payday Loan Services;503 N Frazier St;(936) 314-2306;Conroe;www.texascartitleandpaydayloanservicesinc.com?utm_medium=mlp&utm_source=yp&utm_campaign=tx1235;;Texas Car Title & Payday Loan Services
14547;14547;Texas Car Title & Payday Loan Services;4515 N Twin City Hwy Ste 100;(409) 300-3443;Port Arthur;www.texascartitleandpaydayloanservicesinc.com?utm_medium=mlp&utm_source=yp&utm_campaign=tx1280;;Texas Car Title & Payday Loan Services
14548;14548;Texas Car Title & Payday Loan Services;401 N Austin Ave;(877) 876-8030;Denison;www.texascartitleandpaydayloanservicesinc.com?utm_medium=mlp&utm_source=yp&utm_campaign=tx1028;;Texas Car Title & Payday Loan Services
14549;14549;Texas Car Title & Payday Loan Services;902 W Panola St;(903) 690-7438;Carthage;www.texascartitleandpaydayloanservicesinc.com?utm_medium=mlp&utm_source=yp&utm_campaign=tx1097;;Texas Car Title & Payday Loan Services
14550;14550;Texas Car Title & Payday Loan Services;810 N 77 Sunshine Strip Ste D;(956) 291-0066;Harlingen;www.texascartitleandpaydayloanservicesinc.com?utm_medium=mlp&utm_source=yp&utm_campaign=tx1024;;Texas Car Title & Payday Loan Services
14551;14551;Texas Car Title & Payday Loan Services;2406 Sherwood Way;(325) 284-3225;San Angelo;www.texascartitleandpaydayloanservicesinc.com?utm_medium=mlp&utm_source=yp&utm_campaign=tx1091;;Texas Car Title & Payday Loan Services
14552;14552;Texas Car Title & Payday Loan Services;5400 E Lancaster Ave;(817) 880-6386;Fort Worth;www.texascartitleandpaydayloanservicesinc.com?utm_medium=mlp&utm_source=yp&utm_campaign=tx979;;Texas Car Title & Payday Loan Services
14553;14553;Texas Car Title & Payday Loan Services;2606 S Gregg St;(432) 271-3646;Big Spring;www.texascartitleandpaydayloanservicesinc.com?utm_medium=mlp&utm_source=yp&utm_campaign=tx1083;;Texas Car Title & Payday Loan Services
14554;14554;Texas Car Title & Payday Loan Services;1111 E Henderson St;(817) 760-4111;Cleburne;www.texascartitleandpaydayloanservicesinc.com?utm_medium=mlp&utm_source=yp&utm_campaign=tx1292;;Texas Car Title & Payday Loan Services
14555;14555;Texas Car Title & Payday Loan Services;1215 Lamar Ave;(903) 732-6743;Paris;www.texascartitleandpaydayloanservicesinc.com?utm_medium=mlp&utm_source=yp&utm_campaign=tx1005;;Texas Car Title & Payday Loan Services
14556;14556;Texas Car Title & Payday Loan Services;2707 N Main St;(737) 216-0258;Taylor;www.texascartitleandpaydayloanservicesinc.com?utm_medium=mlp&utm_source=yp&utm_campaign=tx1366;;Texas Car Title & Payday Loan Services
14557;14557;Texas Car Title & Payday Loan Services;8000 Fm 1960 Rd E;(832) 995-0949;Humble;www.texascartitleandpaydayloanservicesinc.com?utm_medium=mlp&utm_source=yp&utm_campaign=tx1320;;Texas Car Title & Payday Loan Services
14558;14558;Texas Car Title & Payday Loan Services;320 W Palestine Ave;(903) 480-6279;Palestine;www.texascartitleandpaydayloanservicesinc.com?utm_medium=mlp&utm_source=yp&utm_campaign=tx1338;;Texas Car Title & Payday Loan Services
14559;14559;Texas Car Title & Payday Loan Services;1009 S Goliad St;(469) 757-5265;Rockwall;www.texascartitleandpaydayloanservicesinc.com?utm_medium=mlp&utm_source=yp&utm_campaign=tx1390;;Texas Car Title & Payday Loan Services
14560;14560;Texas Car Title & Payday Loan Services;2421 7th St;(979) 330-1033;Bay City;www.texascartitleandpaydayloanservicesinc.com?utm_medium=mlp&utm_source=yp&utm_campaign=tx1392;;Texas Car Title & Payday Loan Services
14561;14561;Texas Car Title & Payday Loan Services;4115 Fredericksburg Rd;(877) 568-8380;San Antonio;www.texascartitleandpaydayloanservicesinc.com?utm_medium=mlp&utm_source=yp&utm_campaign=tx1031;;Texas Car Title & Payday Loan Services
14562;14562;Texas Car Title & Payday Loan Services;706 N Mccoy Blvd;(903) 314-5233;New Boston;www.texascartitleandpaydayloanservicesinc.com?utm_medium=mlp&utm_source=yp&utm_campaign=tx1357;;Texas Car Title & Payday Loan Services
14563;14563;Texas Car Title & Payday Loan Services;2002 Highway 157 N;(682) 622-8056;Mansfield;www.texascartitleandpaydayloanservicesinc.com?utm_medium=mlp&utm_source=yp&utm_campaign=tx1406;;Texas Car Title & Payday Loan Services
14564;14564;Texas Car Title & Payday Loan Services;25811 Interstate 45;(832) 764-8090;Spring;www.texascartitleandpaydayloanservicesinc.com?utm_medium=mlp&utm_source=yp&utm_campaign=tx1412;;Texas Car Title & Payday Loan Services
14565;14565;Texas Car Title & Payday Loan Services;1000 S Austin Ave;(737) 808-0148;Georgetown;www.texascartitleandpaydayloanservicesinc.com?utm_medium=mlp&utm_source=yp&utm_campaign=tx1369;;Texas Car Title & Payday Loan Services
14566;14566;Texas Car Title & Payday Loan Services;4113 Andrews Hwy;(877) 742-1635;Odessa;www.texascartitleandpaydayloanservicesinc.com?utm_medium=mlp&utm_source=yp&utm_campaign=tx1022;;Texas Car Title & Payday Loan Services
14567;14567;Texas Car Title & Payday Loan Services;634 Dixie Dr;(979) 705-4633;Clute;www.texascartitleandpaydayloanservicesinc.com?utm_medium=mlp&utm_source=yp&utm_campaign=tx1130;;Texas Car Title & Payday Loan Services
14568;14568;Texas Car Title & Payday Loan Services;1314 N Main St;(936) 776-3202;Liberty;www.texascartitleandpaydayloanservicesinc.com?utm_medium=mlp&utm_source=yp&utm_campaign=tx1069;;Texas Car Title & Payday Loan Services
14569;14569;Texas Car Title & Payday Loan Services;821 Cypress Creek Pkwy;(281) 872-6366;Houston;www.texascartitleandpaydayloanservicesinc.com?utm_medium=mlp&utm_source=yp&utm_campaign=tx1266;;Texas Car Title & Payday Loan Services
14570;14570;Texas Car Title & Payday Loan Services;1124 E Villa Maria Rd;(979) 431-3949;Bryan;www.texascartitleandpaydayloanservicesinc.com?utm_medium=mlp&utm_source=yp&utm_campaign=tx1402;;Texas Car Title & Payday Loan Services
14571;14571;Texas Car Title & Payday Loan Services;201 N Grand Ave;(940) 580-2769;Gainesville;www.texascartitleandpaydayloanservicesinc.com?utm_medium=mlp&utm_source=yp&utm_campaign=tx1000;;Texas Car Title & Payday Loan Services
14572;14572;Texas Car Title & Payday Loan Services;110 Midtown Plz Ste 100;(903) 218-7151;Kilgore;www.texascartitleandpaydayloanservicesinc.com?utm_medium=mlp&utm_source=yp&utm_campaign=tx1375;;Texas Car Title & Payday Loan Services
14573;14573;Texas Car Title & Payday Loan Services;494 N Kenazo Ave Ste F-g;(915) 213-5103;Horizon City;www.texascartitleandpaydayloanservicesinc.com?utm_medium=mlp&utm_source=yp&utm_campaign=tx1534;;Texas Car Title & Payday Loan Services
14574;14574;Texas Car Title & Payday Loan Services;1516 W Berry St;(817) 500-4113;Fort Worth;www.texascartitleandpaydayloanservicesinc.com?utm_medium=mlp&utm_source=yp&utm_campaign=tx1224;;Texas Car Title & Payday Loan Services
14575;14575;Texas Car Title & Payday Loan Services;3810 College St;(409) 600-9293;Beaumont;www.texascartitleandpaydayloanservicesinc.com?utm_medium=mlp&utm_source=yp&utm_campaign=tx1070;;Texas Car Title & Payday Loan Services
14576;14576;Texas Car Title & Payday Loan Services;1401 Strickland Dr;(409) 920-7543;Orange;www.texascartitleandpaydayloanservicesinc.com?utm_medium=mlp&utm_source=yp&utm_campaign=tx1054;;Texas Car Title & Payday Loan Services
14577;14577;Texas Car Title & Payday Loan Services;2522a E Business 190;(254) 213-5107;Copperas Cove;www.texascartitleandpaydayloanservicesinc.com?utm_medium=mlp&utm_source=yp&utm_campaign=tx1084;;Texas Car Title & Payday Loan Services
14578;14578;Texas Car Title & Payday Loan Services;1805 E Us Highway 377;(817) 776-4008;Granbury;www.texascartitleandpaydayloanservicesinc.com?utm_medium=mlp&utm_source=yp&utm_campaign=tx1240;;Texas Car Title & Payday Loan Services
14579;14579;Texas Car Title & Payday Loan Services;9801 S Fm 1541;(806) 517-2610;Amarillo;www.texascartitleandpaydayloanservicesinc.com?utm_medium=mlp&utm_source=yp&utm_campaign=tx1013;;Texas Car Title & Payday Loan Services
14580;14580;Texas Car Title & Payday Loan Services;8270 Fm 78;(877) 899-8702;Converse;www.texascartitleandpaydayloanservicesinc.com?utm_medium=mlp&utm_source=yp&utm_campaign=tx1654;;Texas Car Title & Payday Loan Services
14581;14581;Texas Car Title & Payday Loan Services;11980 Socorro Rd Ste C;(915) 249-2017;San Elizario;www.texascartitleandpaydayloanservicesinc.com?utm_medium=mlp&utm_source=yp&utm_campaign=tx1724;;Texas Car Title & Payday Loan Services
14582;14582;Texas Car Title & Payday Loan Services;200 Franklin St;(575) 618-2632;Anthony;www.texascartitleandpaydayloanservicesinc.com?utm_medium=mlp&utm_source=yp&utm_campaign=tx1687;;Texas Car Title & Payday Loan Services
14583;14583;Texas Car Title & Payday Loan Services;1417 N Conway Ave;(956) 997-3614;Mission;www.texascartitleandpaydayloanservicesinc.com?utm_medium=mlp&utm_source=yp&utm_campaign=tx1559;;Texas Car Title & Payday Loan Services
14584;14584;Texas Car Title & Payday Loan Services;2041 S Interstate 35;(512) 738-8459;San Marcos;www.texascartitleandpaydayloanservicesinc.com?utm_medium=mlp&utm_source=yp&utm_campaign=tx1744;;Texas Car Title & Payday Loan Services
14585;14585;Texas Car Title & Payday Loan Services;3422 Fm 1960 Rd W;(346) 360-1342;Humble;www.texascartitleandpaydayloanservicesinc.com?utm_medium=mlp&utm_source=yp&utm_campaign=tx1551;;Texas Car Title & Payday Loan Services
14586;14586;Texas Car Title & Payday Loan Services;100 S Bell Blvd;(737) 757-0731;Cedar Park;www.texascartitleandpaydayloanservicesinc.com?utm_medium=mlp&utm_source=yp&utm_campaign=tx1575;;Texas Car Title & Payday Loan Services
14587;14587;Texas Car Title & Payday Loan Services;1801 Richey St;(346) 320-5671;Pasadena;www.texascartitleandpaydayloanservicesinc.com?utm_medium=mlp&utm_source=yp&utm_campaign=tx1675;;Texas Car Title & Payday Loan Services
