,id,name,county,state_code,state,zip_codes,population,median_income
9912,9913,Westervelt,Shelby County,IL,Illinois,62565,93,31389
39860,39861,Fronton,Starr County,TX,Texas,78584,93,10714
42780,42781,Parker,Yakima County,WA,Washington,98939 / 98951,93,26250
15611,15612,Rohrersville,Washington County,MD,Maryland,21779,93,70917
40019,40020,Hungerford,Wharton County,TX,Texas,77448,93,61501
45171,45172,Green Bank,Pocahontas County,WV,West Virginia,24915 / 24944,93,60625
21031,21032,Brumley,Miller County,MO,Missouri,65017,93,58333
22397,22398,Learned,Hinds County,MS,Mississippi,39154,93,48750
32934,32935,Etowah,Cleveland County,OK,Oklahoma,73068,93,43250
30902,30903,Fresno,Coshocton County,OH,Ohio,43824,93,24698
14605,14606,Triumph,Plaquemines Parish,LA,Louisiana,70041,93,52917
21243,21244,Edinburg,Grundy County,MO,Missouri,64683,93,42500
37559,37560,Troy,Greenwood County,SC,South Carolina,29848,93,40938
19121,19122,Grace,Chippewa County,MN,Minnesota,56260 / 56265 / 56271,93,85938
12559,12560,Jennings,Decatur County,KS,Kansas,67643,93,47500
11768,11769,Arvonia,Osage County,KS,Kansas,66523 / 66856 / 66868,93,48594
19853,19854,Morcom,St. Louis County,MN,Minnesota,55723,93,48333
20941,20942,Baldwin Park,Cass County,MO,Missouri,64080,93,21250
13480,13481,Vienna,Pottawatomie County,KS,Kansas,66521,93,71316
5693,5694,Riddleville,Washington County,GA,Georgia,31018 / 31035,93,46250
32941,32942,Fair Oaks,Rogers County / Wagoner County,OK,Oklahoma,74014 / 74015,93,77813
27527,27528,Ca?ones,Rio Arriba County,NM,New Mexico,87516,93,42955
479,480,Cullomburg,Choctaw County / Washington County,AL,Alabama,36558 / 36919,93,18295
25101,25102,Sibley Trail,Barnes County,ND,North Dakota,58056 / 58429,93,48750
33030,33031,Horntown,Hughes County,OK,Oklahoma,74848,93,47500
34220,34221,Casselman,Somerset County,PA,Pennsylvania,15557,93,43750
25675,25676,Eddyville,Dawson County,NE,Nebraska,68834,93,41389
174,175,Koyukuk,Yukon-Koyukuk Census Area,AK,Alaska,99754,93,17083
11055,11056,New Middletown,Harrison County,IN,Indiana,47160,93,61250
23457,23458,Pinetown,Beaufort County,NC,North Carolina,27865,93,53194
5311,5312,Canoochee,Emanuel County,GA,Georgia,30471,93,12083
38641,38642,Silver Creek,Sanborn County,SD,South Dakota,57314 / 57385,93,57188
332,333,Twin Hills,Dillingham Census Area,AK,Alaska,99678,93,38125
13197,13198,Rosalia,Butler County,KS,Kansas,67042 / 67132,93,62917
1727,1728,Nutrioso,Apache County,AZ,Arizona,85932,93,33900
12831,12832,Menlo ,Thomas County,KS,Kansas,67701 / 67748 / 67753,93,41429
37945,37946,Elkton ,Brookings County,SD,South Dakota,57026,93,98125
24430,24431,Highland,Cass County,ND,North Dakota,58027,93,59375
26154,26155,Rogers,Colfax County,NE,Nebraska,68659,93,56250
1263,1264,McCaskill,Hempstead County,AR,Arkansas,71847,93,26250
42936,42937,Verlot,Snohomish County,WA,Washington,98252,93,54750
32833,32834,Centrahoma,Coal County,OK,Oklahoma,74534 / 74538,93,18750
21312,21313,Frankclay,St. Francois County,MO,Missouri,63601,93,19531
19734,19735,Marysland,Swift County,MN,Minnesota,56208 / 56231 / 56249,93,75417
1059,1060,Datto,Clay County,AR,Arkansas,72422 / 72424,93,40625
45536,45537,Manville,Niobrara County,WY,Wyoming,82227,93,24063
12441,12442,Harvey,Cowley County,KS,Kansas,67008 / 67019 / 67023 / 67072,92,42031
949,950,Amagon,Jackson County,AR,Arkansas,72005,92,23750
16482,16483,Bois Blanc,Mackinac County,MI,Michigan,49775,92,35893
13594,13595,Willard,Shawnee County / Wabaunsee County,KS,Kansas,66615,92,45000
23070,23071,Centerville,Franklin County,NC,North Carolina,27549,92,56563
3355,3356,Verdi,Sierra County,CA,California,89439 / 96111,92,4853
14162,14163,Woodbury,Butler County,KY,Kentucky,42261 / 42288,92,14205
37951,37952,Elrod,Clark County,SD,South Dakota,57225 / 57243 / 57271,92,25250
25879,25880,La Platte,Sarpy County,NE,Nebraska,68123,92,34041
18879,18880,Eldorado,Stevens County,MN,Minnesota,56221 / 56235 / 56248,92,110000
9462,9463,Sailor Springs,Clay County,IL,Illinois,62824 / 62879,92,31750
22172,22173,Weldon Spring Heights,St. Charles County,MO,Missouri,63304,92,100313
8000,8001,Ellisville,Fulton County,IL,Illinois,61431,92,36000
19694,19695,Manfred,Lac qui Parle County,MN,Minnesota,56220 / 56257,92,55000
43373,43374,Conrath,Rusk County,WI,Wisconsin,54731,92,23750
24635,24636,Malcolm,McLean County,ND,North Dakota,58531 / 58716,92,69250
20876,20877,Zemple,Itasca County,MN,Minnesota,56636,92,23333
45023,45024,Auburn,Ritchie County,WV,West Virginia,26325,92,17083
24517,24518,Kinyon,Cass County,ND,North Dakota,58036 / 58038,92,66250
21670,21671,McFall,Gentry County,MO,Missouri,64657,92,35893
45113,45114,Dailey,Randolph County,WV,West Virginia,26253 / 26259,92,12031
6624,6625,Morrison,Grundy County,IA,Iowa,50657 / 50669,92,56250
20833,20834,Winsor,Clearwater County,MN,Minnesota,56644,92,70625
37929,37930,East Rondell,Brown County,SD,South Dakota,57474,92,55625
25390,25391,Woodlawn,Kidder County,ND,North Dakota,58482,92,93333
11760,11761,Arcade,Phillips County,KS,Kansas,67661,92,86094
38023,38024,Fulton,Hanson County,SD,South Dakota,57340,92,45000
1398,1399,Springtown,Benton County,AR,Arkansas,72734,92,30625
528,529,Faunsdale,Marengo County,AL,Alabama,36738,92,20625
32926,32927,Elmer,Jackson County,OK,Oklahoma,73539,92,29167
23343,23344,Lumber Bridge,Robeson County,NC,North Carolina,28357,92,45625
25597,25598,Comstock,Custer County,NE,Nebraska,68828,92,40000
24001,24002,Colgate,Steele County,ND,North Dakota,58046 / 58064,92,72500
12459,12460,Hazelton,Barber County,KS,Kansas,67061,91,48864
33076,33077,Lake Aluma,Oklahoma County,OK,Oklahoma,73121,91,172250
44764,44765,Thornton,Shawano County,WI,Wisconsin,54166,91,43571
14388,14389,Jordan Hill,Winn Parish,LA,Louisiana,71483,91,78317
28022,28023,Silver Peak,Esmeralda County,NV,Nevada,89047,91,68625
37971,37972,Fairburn,Custer County,SD,South Dakota,57738,91,25625
39,40,Central,Yukon-Koyukuk Census Area,AK,Alaska,99730,91,34375
38713,38714,Taylor,Hanson County,SD,South Dakota,57311 / 57332,91,58000
26164,26165,Ryno,Custer County,NE,Nebraska,68822 / 68825,91,62143
19439,19440,Keystone,Polk County,MN,Minnesota,56721 / 56722,91,62188
223,224,Nikolai,Yukon-Koyukuk Census Area,AK,Alaska,99691,91,36875
13261,13262,Severance,Doniphan County,KS,Kansas,66087,91,41250
13450,13451,Union Center,Elk County,KS,Kansas,67122 / 67346 / 67349,91,76083
25167,25168,St. Joseph,Pembina County,ND,North Dakota,58220 / 58265 / 58282,91,38359
7087,7088,Hamer,Jefferson County,ID,Idaho,83425,91,44583
12067,12068,Coolidge,Hamilton County,KS,Kansas,67836,91,57188
41425,41426,Baskerville,Mecklenburg County,VA,Virginia,23915 / 23970,91,54750
44110,44111,Mason,Bayfield County,WI,Wisconsin,54856,91,42813
33123,33124,Maramec,Pawnee County,OK,Oklahoma,74045,91,32143
12332,12333,Glade,Phillips County,KS,Kansas,67639,91,44583
26121,26122,Prairie Island,Merrick County,NE,Nebraska,68628 / 68826 / 68846,91,43214
19266,19267,Hendrum ,Norman County,MN,Minnesota,56548 / 56550 / 56574,91,59375
7227,7228,White Bird,Idaho County,ID,Idaho,83554,91,26458
40882,40883,Tanquecitos South Acres II,Webb County,TX,Texas,78043,91,16316
24493,24494,Karlsruhe,McHenry County,ND,North Dakota,58744,91,69750
407,408,Blue Springs,Barbour County,AL,Alabama,36017 / 36374,91,45313
32995,32996,Greenfield,Blaine County,OK,Oklahoma,73043,91,35625
23440,23441,Orrum,Robeson County,NC,North Carolina,28369,91,35625
35934,35935,Orviston,Centre County,PA,Pennsylvania,16822,91,42083
37681,37682,Belford,Aurora County,SD,South Dakota,57359 / 57368 / 57385,91,26250
20207,20208,Revere,Redwood County,MN,Minnesota,56166,91,28125
37829,37830,Clayton,Hutchinson County,SD,South Dakota,57029 / 57332 / 57366,91,89063
18289,18290,Arveson,Kittson County,MN,Minnesota,56732,91,70625
4653,4654,Indian Creek,Miami-Dade County,FL,Florida,33154,91,52438
45519,45520,Kirby,Hot Springs County,WY,Wyoming,82430,91,46000
19877,19878,Mount Morris,Morrison County,MN,Minnesota,56338,91,45313
25350,25351,White Earth,Mountrail County,ND,North Dakota,58794,90,41484
38112,38113,Hazel,Hamlin County,SD,South Dakota,57242,90,47917
38875,38876,Winfred,Lake County,SD,South Dakota,57076,90,53333
40612,40613,Ramos,Starr County,TX,Texas,78584,90,57708
40432,40433,Neylandville,Hunt County,TX,Texas,75401,90,26458
23904,23905,Buford,Williams County,ND,North Dakota,58801,90,111667
23701,23702,Addison,Cass County,ND,North Dakota,58021 / 58059,90,58500
19987,19988,Numedal,Pennington County,MN,Minnesota,56701,90,76000
22777,22778,Lake Mary Ronan,Lake County,MT,Montana,59929,90,19943
44773,44774,Tilleda,Shawano County,WI,Wisconsin,54128 / 54416,90,24583
24256,24257,Gardar,Pembina County,ND,North Dakota,58222 / 58227,90,91250
25706,25707,Ericson,Wheeler County,NE,Nebraska,68637,90,40250
11328,11329,San Pierre,Starke County,IN,Indiana,46374,90,40500
11322,11323,Saltillo,Washington County,IN,Indiana,47108,90,26250
11208,11209,Point Isabel,Grant County,IN,Indiana,46928,90,69271
24986,24987,Riga,McHenry County,ND,North Dakota,58741 / 58788,90,71282
41363,41364,Thompson Springs,Grand County,UT,Utah,84540,90,34768
18376,18377,Bejou,Mahnomen County,MN,Minnesota,56516,90,35417
45461,45462,Cora,Sublette County,WY,Wyoming,82925 / 82941,90,61912
13589,13590,Wilburn,Ford County,KS,Kansas,67801 / 67841 / 67844 / 67865,90,33125
38719,38720,Three Rivers,Spink County,SD,South Dakota,57424 / 57469,90,79895
6665,6666,Numa,Appanoose County,IA,Iowa,52544,90,37500
39730,39731,Dorchester,Grayson County,TX,Texas,75092 / 75459,90,58125
25961,25962,Martinsburg,Dixon County,NE,Nebraska,68770,90,26250
41221,41222,Kenilworth,Carbon County,UT,Utah,84529,90,14063
33010,33011,Headrick,Jackson County,OK,Oklahoma,73549,90,41429
26354,26355,Wilsonville,Furnas County,NE,Nebraska,69046,90,48125
33769,33770,Summit,Benton County,OR,Oregon,97326,90,78042
6374,6375,Gruver,Emmet County,IA,Iowa,51334 / 51344,90,47000
25162,25163,Stewart,Barnes County,ND,North Dakota,58072 / 58479 / 58480,90,45500
36727,36728,Tylersburg,Clarion County,PA,Pennsylvania,16233 / 16361,90,60714
37711,37712,Blendon,Davison County,SD,South Dakota,57363,90,54167
27256,27257,Port Murray,Warren County,NJ,New Jersey,07865,90,76486
38126,38127,Hidewood,Deuel County,SD,South Dakota,57223 / 57226 / 57234,90,67083
26265,26266,Tamora,Seward County,NE,Nebraska,68434,90,98750
43717,43718,Green Valley ,Shawano County,WI,Wisconsin,54127 / 54154,90,38021
19942,19943,Nielsville,Polk County,MN,Minnesota,56568,90,48750
21752,21753,Newark,Knox County,MO,Missouri,63458,90,33571
24022,24023,Crane Creek,Mountrail County,ND,North Dakota,58763 / 58784,90,104886
7098,7099,Hope,Bonner County,ID,Idaho,83836,90,56250
35702,35703,Mount Eagle,Centre County,PA,Pennsylvania,16841,90,43750
19314,19315,Holloway,Swift County,MN,Minnesota,56208 / 56249,89,45000
27728,27729,Mosquero,Harding County / San Miguel County,NM,New Mexico,87733 / 87746,89,36250
25114,25115,Solen,Sioux County,ND,North Dakota,58570,89,38750
21696,21697,Milo,Vernon County,MO,Missouri,64767,89,29500
7004,7005,Zwingle,Dubuque County / Jackson County,IA,Iowa,52079,89,42292
26406,26407,Blodgett Landing,Merrimack County,NH,New Hampshire,03255,89,70625
24743,24744,Morgan,Traill County,ND,North Dakota,58218 / 58240 / 58257 / 58275,89,73750
2586,2587,Keddie,Plumas County,CA,California,95971,89,83750
22227,22228,Zalma,Bollinger County,MO,Missouri,63787,89,19750
733,734,Needham,Choctaw County,AL,Alabama,36915 / 36921,89,56458
24778,24779,Newburgh,Steele County,ND,North Dakota,58240,89,79063
33172,33173,New Alluwe,Nowata County,OK,Oklahoma,74016,89,35750
9709,9710,Symerton,Will County,IL,Illinois,60481,89,56250
26026,26027,Newport,Rock County,NE,Nebraska,68759,89,32500
5554,5555,Lone Oak,Meriwether County,GA,Georgia,30220 / 30230,89,37917
25206,25207,Tappen ,Kidder County,ND,North Dakota,58487,89,85500
13241,13242,Sawlog,Hodgeman County,KS,Kansas,67854 / 67876,89,38750
24566,24567,Lebanon,McHenry County,ND,North Dakota,58790 / 58792,89,108542
1930,1931,Yucca,Mohave County,AZ,Arizona,86438,89,27857
22003,22004,Somerset,Mercer County,MO,Missouri,64661 / 64673,89,45972
22315,22316,Doddsville,Sunflower County,MS,Mississippi,38736,89,27500
20091,20092,Perley,Norman County,MN,Minnesota,56574,89,65000
32971,32972,Gate,Beaver County,OK,Oklahoma,73844,89,33750
41103,41104,Brian Head,Iron County,UT,Utah,84719,89,63333
9454,9455,Russellville,Lawrence County,IL,Illinois,62439,89,40625
37432,37433,Mountville,Laurens County,SC,South Carolina,29370,89,46528
41692,41693,King William,King William County,VA,Virginia,23086,89,42159
19620,19621,Little Pine,Crow Wing County,MN,Minnesota,56447,89,35625
42409,42410,Boyds,Ferry County,WA,Washington,99141,89,30537
11819,11820,Bazaar,Chase County,KS,Kansas,66843 / 66845 / 66862 / 66865,89,26667
35698,35699,Mount Carbon,Schuylkill County,PA,Pennsylvania,17901,89,38750
25851,25852,Inland ,Clay County,NE,Nebraska,68901 / 68944 / 68954,89,72917
41573,41574,Ebony,Brunswick County,VA,Virginia,23845,89,45313
40710,40711,Saline?o,Starr County,TX,Texas,78585,89,9444
24323,24324,Grand Rapids,LaMoure County,ND,North Dakota,58458,89,80972
6201,6202,Craig,Plymouth County,IA,Iowa,51031,89,78125
24290,24291,Glenfield,Foster County,ND,North Dakota,58443,89,32083
12561,12562,Jerome,Gove County,KS,Kansas,67736 / 67839,89,68750
38456,38457,Osceola,Grant County,SD,South Dakota,57251,89,38571
1459,1460,Whelen Springs,Clark County,AR,Arkansas,71743 / 71772,89,35000
24703,24704,Meyer,Pierce County,ND,North Dakota,58368,89,91250
12536,12537,Isabel,Barber County,KS,Kansas,67065,88,55179
24102,24103,Dundee,Walsh County,ND,North Dakota,58227 / 58243 / 58270,88,48304
244,245,Pelican,Hoonah-Angoon Census Area,AK,Alaska,99832,88,66667
2798,2799,Mettler,Kern County,CA,California,93313,88,40000
38985,38986,Cottage Grove,Henry County,TN,Tennessee,38224,88,38500
15195,15196,Allen,Wicomico County,MD,Maryland,21810,88,50607
21482,21483,Ionia,Benton County / Pettis County,MO,Missouri,65335,88,33750
32760,32761,Bison,Garfield County,OK,Oklahoma,73720,88,38571
26216,26217,Sparta,Knox County,NE,Nebraska,68760 / 68783,88,32250
22008,22009,South Greenfield,Dade County,MO,Missouri,65752,88,10833
25928,25929,Loretto,Boone County,NE,Nebraska,68620,88,50313
15698,15699,Woodland,Allegany County,MD,Maryland,21532,88,76563
3765,3766,Orchard,Morgan County,CO,Colorado,80649,88,16042
19211,19212,Hansonville,Lincoln County,MN,Minnesota,56136 / 56220,88,53214
20715,20716,Walworth,Becker County,MN,Minnesota,56569 / 56585,88,57917
32823,32824,Carrier,Garfield County,OK,Oklahoma,73727,88,73750
25247,25248,Twelve Mile,Williams County,ND,North Dakota,58801 / 58843,88,142961
20918,20919,Arrow Point,Barry County,MO,Missouri,65658,88,42500
136,137,Hughes,Yukon-Koyukuk Census Area,AK,Alaska,99745,88,32500
24455,24456,Hudson,Dickey County,ND,North Dakota,58474,88,107292
25549,25550,Carleton,Thayer County,NE,Nebraska,68326,88,45139
18445,18446,Bloomer,Marshall County,MN,Minnesota,56710 / 56713,88,56250
6819,6820,Sharpsburg,Taylor County,IA,Iowa,50862,88,31875
12267,12268,Formoso,Jewell County,KS,Kansas,66942,88,29375
12912,12913,Narka,Republic County,KS,Kansas,66960,88,25000
38740,38741,Twin Lake,Sanborn County,SD,South Dakota,57359 / 57385,88,68542
26281,26282,Tryon,McPherson County,NE,Nebraska,69167,88,46250
44801,44802,Tustin,Waushara County,WI,Wisconsin,54940,88,56000
23798,23799,Battleview,Burke County,ND,North Dakota,58755 / 58773,88,43571
37935,37936,Eden ,Marshall County,SD,South Dakota,57232 / 57247,88,41000
38858,38859,White Lake ,Aurora County,SD,South Dakota,57383,88,38750
33337,33338,Strang,Mayes County,OK,Oklahoma,74367,88,21875
5568,5569,Manassas,Tattnall County,GA,Georgia,30417 / 30421 / 30438,88,48750
24234,24235,Foxholm,Ward County,ND,North Dakota,58718,88,61607
22822,22823,Opheim,Valley County,MT,Montana,59250,88,31964
36971,36972,Westland,Washington County,PA,Pennsylvania,15340 / 15378,88,54693
20568,20569,Tamarack,Aitkin County,MN,Minnesota,55787,88,29500
23094,23095,Como,Hertford County,NC,North Carolina,27818,88,44688
41361,41362,Teasdale,Wayne County,UT,Utah,84773,88,26989
23947,23948,Casey,Ransom County,ND,North Dakota,58027 / 58054,88,74688
2856,2857,Mount Hebron,Siskiyou County,CA,California,96058,88,20000
1757,1758,Pine Lake,Mohave County,AZ,Arizona,86401,88,17250
13328,13329,South Salem,Greenwood County,KS,Kansas,67045,88,44694
16721,16722,Cross Village,Emmet County,MI,Michigan,49740,88,36250
37941,37942,Egeland,Day County,SD,South Dakota,57235 / 57273,88,60556
44985,44986,Woodford,Lafayette County,WI,Wisconsin,53599,88,23750
24444,24445,Homestead,Richland County,ND,North Dakota,58008 / 58081,88,81944
80,81,Dry Creek,Southeast Fairbanks Census Area,AK,Alaska,99737,88,47917
35251,35252,Klingerstown,Schuylkill County,PA,Pennsylvania,17941,88,45208
6361,6362,Grant,Montgomery County,IA,Iowa,50847 / 50864 / 51532,88,29375
32947,32948,Felt,Cimarron County,OK,Oklahoma,73937,88,48125
48,49,Chignik,Lake and Peninsula Borough,AK,Alaska,99564,87,96250
37890,37891,Day,Clark County,SD,South Dakota,57225,87,65469
18401,18402,Benville,Beltrami County,MN,Minnesota,56727,87,71250
37806,37807,Central Point,Day County,SD,South Dakota,57273,87,33125
5770,5771,Tarrytown,Montgomery County,GA,Georgia,30470,87,63125
33171,33172,Nescatunga,Alfalfa County,OK,Oklahoma,73749,87,45357
45067,45068,Bruceton Mills,Preston County,WV,West Virginia,26525,87,45179
20200,20201,Reiner,Pennington County,MN,Minnesota,56725,87,34375
37889,37890,Davis,Turner County,SD,South Dakota,57021,87,28750
20573,20574,Tara,Traverse County,MN,Minnesota,56236 / 56240,87,90000
38651,38652,Soldier Creek,Todd County,SD,South Dakota,57555,87,15729
1809,1810,Sehili,Apache County,AZ,Arizona,86507 / 86556,87,96250
6752,6753,Rathbun,Appanoose County,IA,Iowa,52544,87,36250
21692,21693,Millard,Adair County,MO,Missouri,63501,87,35000
37631,37632,Andover,Day County,SD,South Dakota,57422,87,28750
43383,43384,Couderay,Sawyer County,WI,Wisconsin,54828,87,41667
25382,25383,Wiser,Cass County,ND,North Dakota,58005 / 58036,87,58500
44360,44361,Parrish,Langlade County,WI,Wisconsin,54428 / 54435,87,63750
8916,8917,Mount Erie,Wayne County,IL,Illinois,62446,87,39375
25136,25137,Springbrook ,Williams County,ND,North Dakota,58801 / 58843,87,77083
11716,11717,Abbyville,Reno County,KS,Kansas,67510,87,42500
23063,23064,Cashiers,Jackson County,NC,North Carolina,28717,87,63750
181,182,Larsen Bay,Kodiak Island Borough,AK,Alaska,99615 / 99624,87,47917
24069,24070,Denmark,Ward County,ND,North Dakota,58721 / 58746,87,103250
43669,43670,Glen Flora,Rusk County,WI,Wisconsin,54526 / 54563,87,20313
6572,6573,Matlock,Sioux County,IA,Iowa,51201 / 51244,87,71875
25334,25335,Western,Wells County,ND,North Dakota,58341 / 58758,87,98287
22343,22344,Gattman,Monroe County,MS,Mississippi,38844 / 39740,87,21429
21798,21799,Old Appleton,Cape Girardeau County,MO,Missouri,63770,87,38750
12324,12325,Gem,Thomas County,KS,Kansas,67734,87,55000
38689,38690,Stockholm ,Grant County,SD,South Dakota,57264 / 57265,87,77604
43028,43029,Angelica ,Shawano County,WI,Wisconsin,54162,87,56250
21719,21720,Mooresville,Livingston County,MO,Missouri,64664,87,42500
1098,1099,Fargo,Monroe County,AR,Arkansas,72021,87,39750
2045,2046,Big Bend,Shasta County,CA,California,96011,87,23750
25488,25489,Bennett,Fillmore County,NE,Nebraska,68361 / 68365 / 68979,87,98333
18240,18241,Alma,Marshall County,MN,Minnesota,56713 / 56762,87,41250
26462,26463,Ellsworth,Grafton County,NH,New Hampshire,03223,86,37000
41093,41094,Beryl Junction,Iron County,UT,Utah,84714 / 84756,86,50577
